CustomerID,Recency,Frequency,Monetary,AvgOrderValue,DaysActive,TotalQuantity,AvgQuantity,StdQuantity,AvgUnitPrice,StdUnitPrice,MostFrequentCountry,ProductVariety,R_Score,F_Score,M_Score,RFM_Score,Customer_Segment,WillPurchase_90Days,UniquePurchaseDays,CustomerAge_Days,ActivityPeriod_Days,UniqueYears,UniqueMonths,PreferredDayOfWeek,UniqueQuarters,AvgDaysBetweenPurchases
17400.0,125,5,2097.84,419.56800000000004,226,1088,5.281553398058253,6.915401652413827,3.3175728155339805,3.031248946820248,United Kingdom,175,2,4,5,245,At_Risk,0,5,289,226,2,4,4,4,56.5
17402.0,4,13,2633.85,202.60384615384615,364,701,11.88135593220339,20.99185781872278,5.860169491525424,5.708604664202683,United Kingdom,33,5,5,5,555,Champions,1,9,306,284,2,6,6,4,35.5
17404.0,3,15,31906.82,2127.1213333333335,356,32748,165.3939393939394,156.78054228838468,2.193939393939394,3.9989815500865507,Sweden,111,5,5,5,555,Champions,1,11,297,272,2,7,4,4,27.2
17405.0,0,3,1031.41,343.80333333333334,149,726,8.853658536585366,5.8880962804534,3.1534146341463414,3.5911228752255724,United Kingdom,77,5,4,4,544,Champions,1,2,87,77,1,2,1,1,77.0
17406.0,332,3,2184.42,728.14,33,780,7.027027027027027,7.131822997165538,6.7990090090090085,30.10793102867068,United Kingdom,99,1,4,5,145,At_Risk,0,3,303,33,2,2,0,2,16.5
17408.0,162,1,32.65,32.65,0,3,1.5,0.7071067811865476,11.35,1.9798989873223336,United Kingdom,2,2,2,1,221,Others,0,1,100,0,1,1,2,1,0.0
17409.0,184,2,771.85,385.925,63,105,8.076923076923077,3.8829013735766034,7.625384615384615,4.119663447792418,United Kingdom,13,1,3,3,133,At_Risk,0,2,184,63,1,2,2,1,63.0
17410.0,15,5,1214.72,242.94400000000002,199,616,9.625,12.913017917823538,3.48953125,3.0629104478757365,United Kingdom,57,4,4,4,444,Champions,1,2,151,119,1,2,6,2,119.0
17411.0,11,3,778.94,259.6466666666667,249,306,7.463414634146342,6.197166937301309,4.144146341463415,2.760959050411429,United Kingdom,39,5,4,3,543,Loyal_Customers,1,2,198,185,1,2,2,2,185.0
17412.0,2,7,1258.06,179.72285714285712,369,738,11.181818181818182,8.61288675078328,2.721060606060606,2.012664616325546,United Kingdom,48,5,5,4,554,Champions,1,4,308,175,2,3,3,3,58.333333333333336
17414.0,43,2,778.0,389.0,141,2100,350.0,364.1428291206625,0.425,0.20695410119154445,United Kingdom,5,3,3,3,333,Loyal_Customers,1,1,121,0,1,1,2,1,0.0
17415.0,79,1,507.84,507.84,0,114,8.142857142857142,6.431379118248072,13.96642857142857,24.25667730659012,United Kingdom,14,2,2,3,223,Cannot_Lose,0,1,16,0,1,1,2,1,0.0
17416.0,29,7,6893.42,984.7742857142857,251,4302,15.992565055762082,15.380010423752786,2.3484758364312266,1.9153103437911423,United Kingdom,186,4,5,5,455,Champions,1,6,218,203,1,5,3,3,40.6
17418.0,41,2,463.46000000000004,231.73000000000002,281,289,9.633333333333333,7.25155552080134,2.941666666666667,2.5605092210855966,United Kingdom,29,3,3,2,332,Price_Sensitive,1,1,260,0,1,1,3,1,0.0
17419.0,10,12,4226.57,352.21416666666664,355,1876,9.106796116504855,6.637532044086684,4.12121359223301,6.374086561666637,United Kingdom,155,5,5,5,555,Champions,1,9,304,302,2,7,1,4,37.75
17420.0,49,3,598.83,199.61,323,265,8.833333333333334,4.441833524286031,3.881333333333333,4.677597182560599,United Kingdom,28,3,4,3,343,Loyal_Customers,1,2,310,202,2,2,1,2,202.0
17422.0,15,6,1979.37,329.895,279,2253,19.256410256410255,19.55106216629262,1.4844444444444445,1.3406769034286274,United Kingdom,93,4,5,4,454,Champions,1,5,233,203,1,5,2,3,50.75
17423.0,45,2,698.41,349.205,171,459,17.653846153846153,18.98829599030373,2.2849999999999997,1.9007224942110832,United Kingdom,26,3,3,3,333,Loyal_Customers,1,1,154,0,1,1,4,1,0.0
17426.0,7,6,5037.26,839.5433333333334,274,3094,11.416974169741698,8.731357265587654,3.014686346863469,3.777815628081375,United Kingdom,179,5,5,5,555,Champions,1,4,218,190,1,3,4,3,63.333333333333336
17427.0,71,1,100.8,100.8,0,34,17.0,9.899494936611665,4.165,4.122432534317572,United Kingdom,2,2,2,1,221,Others,0,1,8,0,1,1,3,1,0.0
17428.0,0,28,17256.85,616.3160714285714,368,9474,28.884146341463413,36.53683983767733,3.572774390243903,4.6334792758475905,United Kingdom,252,5,5,5,555,Champions,1,22,305,304,2,11,1,4,14.476190476190476
17429.0,127,3,524.9200000000001,174.97333333333336,90,624,16.0,13.960470509338332,2.086153846153846,2.5220038142053633,United Kingdom,36,2,4,3,243,At_Risk,0,3,155,90,1,3,3,2,45.0
17430.0,32,2,265.76,132.88,332,190,13.571428571428571,8.706445761744446,1.997857142857143,1.4901583734697388,United Kingdom,14,3,3,2,332,Price_Sensitive,1,1,302,0,1,1,3,1,0.0
17431.0,312,1,403.3,403.3,0,292,6.790697674418604,7.472355845555905,1.9611627906976743,1.7876030896710682,United Kingdom,41,1,2,2,122,Others,0,1,250,0,1,1,6,1,0.0
17433.0,87,1,303.16,303.16,0,185,3.425925925925926,2.7306910580999206,2.4059259259259256,2.1268521504517426,United Kingdom,53,2,2,2,222,Others,0,1,25,0,1,1,0,1,0.0
17434.0,1,7,2373.82,339.1171428571429,82,1693,12.634328358208956,10.257981337692758,2.741044776119403,2.9396900938031014,United Kingdom,100,5,5,5,555,Champions,1,1,22,0,1,1,3,1,0.0
17436.0,1,2,216.3,108.15,225,90,10.0,4.242640687119285,2.4277777777777776,0.36666666666666664,United Kingdom,7,5,3,1,531,Price_Sensitive,1,1,163,0,1,1,2,1,0.0
17438.0,253,1,388.45000000000005,388.45000000000005,0,103,6.0588235294117645,4.145337565194391,5.238235294117647,2.8772561479952508,United Kingdom,17,1,2,2,122,Others,0,1,190,0,1,1,3,1,0.0
17440.0,156,3,186.42000000000002,62.14000000000001,90,246,49.2,41.221353689562406,0.678,0.1895257238477141,United Kingdom,3,2,4,1,241,Others,0,3,184,90,1,2,2,2,45.0
17442.0,36,6,2248.56,374.76,253,1496,11.08148148148148,7.797867917417578,2.5273333333333334,2.22534927662717,United Kingdom,96,3,5,5,355,Loyal_Customers,1,5,227,196,1,5,1,3,49.0
17443.0,219,1,534.24,534.24,0,504,504.0,0.0,1.06,0.0,Canada,1,1,2,3,123,Cannot_Lose,0,1,156,0,1,1,2,1,0.0
17444.0,147,3,2940.04,980.0133333333333,25,2119,15.696296296296296,25.722188015980752,6.547407407407408,47.27920927633485,Canada,132,2,4,5,245,At_Risk,0,3,109,25,1,2,0,2,12.5
17446.0,176,2,120.89999999999999,60.449999999999996,133,198,22.0,6.0,0.7722222222222223,0.6666666666666666,United Kingdom,6,2,3,1,231,Others,0,2,247,133,1,2,2,2,133.0
17447.0,39,2,541.53,270.765,31,443,12.305555555555555,6.003900848350628,1.6922222222222223,1.525600792402055,United Kingdom,33,3,3,3,333,Loyal_Customers,1,1,8,0,1,1,3,1,0.0
17449.0,1,7,2519.21,359.88714285714286,357,1121,4.061594202898551,4.523053232075038,3.497826086956522,2.6859779296813255,United Kingdom,178,5,5,5,555,Champions,1,4,296,264,2,4,1,4,88.0
17450.0,7,46,194390.79,4225.886739130435,359,69973,208.2529761904762,294.4784689036404,3.3789285714285713,2.2343564396399103,United Kingdom,124,5,5,5,555,Champions,1,33,304,297,2,9,1,4,9.28125
17451.0,0,7,1721.4,245.91428571428574,104,1203,12.03,8.856265259319773,2.2744,1.669168013887715,United Kingdom,83,5,5,4,554,Champions,1,2,42,23,1,2,4,1,23.0
17453.0,17,2,486.72,243.36,46,219,11.526315789473685,9.459671247826696,3.4231578947368417,2.9056880092359445,United Kingdom,19,4,3,3,433,Loyal_Customers,1,1,0,0,1,1,3,1,0.0
17454.0,191,4,517.53,129.3825,167,243,3.9836065573770494,3.5892979967243757,2.6434426229508197,2.1609534047466963,United Kingdom,57,1,4,3,143,At_Risk,0,4,296,167,2,4,6,3,55.666666666666664
17455.0,203,1,131.7,131.7,0,66,8.25,2.915475947422651,2.825,2.9173128535887756,United Kingdom,8,1,2,1,121,Others,0,1,140,0,1,1,4,1,0.0
17456.0,364,1,249.86,249.86,0,222,13.058823529411764,9.303699453949045,1.5076470588235293,0.9798885740976158,United Kingdom,17,1,2,2,122,Others,0,1,301,0,1,1,3,1,0.0
17457.0,126,5,1737.7,347.54,212,826,43.473684210526315,41.637814572083165,3.221052631578947,3.500120465763114,United Kingdom,14,2,4,4,244,At_Risk,0,5,276,212,1,5,4,3,53.0
17460.0,93,6,622.4300000000001,103.73833333333334,278,236,8.137931034482758,6.104589245167667,4.310689655172414,3.1677345792430303,United Kingdom,18,2,5,3,253,At_Risk,0,6,309,278,2,5,1,4,55.6
17462.0,59,2,675.69,337.845,223,227,8.407407407407407,5.975972783760876,3.8862962962962966,2.78349966236218,United Kingdom,25,3,3,3,333,Loyal_Customers,1,1,220,0,1,1,0,1,0.0
17463.0,15,5,1875.8600000000001,375.172,296,1086,5.221153846153846,5.747432496751869,2.815817307692308,2.575716082654095,United Kingdom,162,4,4,4,444,Champions,1,3,249,136,1,3,6,2,68.0
17464.0,157,1,289.96000000000004,289.96000000000004,0,220,24.444444444444443,45.02530152900453,2.7211111111111115,2.0415707460460712,United Kingdom,9,2,2,2,222,Others,0,1,95,0,1,1,0,1,0.0
17466.0,9,2,763.28,381.64,68,306,7.463414634146342,5.666116663887224,4.690975609756098,4.8860857569623395,United Kingdom,41,5,3,3,533,Loyal_Customers,1,1,15,0,1,1,3,1,0.0
17469.0,15,5,1870.97,374.194,188,787,8.943181818181818,4.836066499227752,3.0990909090909096,2.0635565974116146,United Kingdom,61,4,4,4,444,Champions,1,4,141,132,1,4,1,2,44.0
17470.0,44,5,1125.07,225.01399999999998,323,1675,21.474358974358974,16.533102849843093,1.2026923076923077,1.4586113954022173,United Kingdom,67,3,4,4,344,Loyal_Customers,1,4,304,240,2,4,1,3,80.0
17472.0,190,3,697.54,232.51333333333332,108,455,2.6149425287356323,3.2905550153153023,2.0647126436781607,1.694317151713533,United Kingdom,142,1,4,3,143,At_Risk,0,3,236,108,1,2,6,2,54.0
17475.0,78,1,194.37,194.37,0,178,12.714285714285714,7.789821479425488,1.7764285714285715,1.5292009333326653,United Kingdom,14,2,2,1,221,Others,0,1,16,0,1,1,2,1,0.0
17480.0,77,1,511.82,511.82,0,338,11.655172413793103,5.128880844707919,1.8,1.077762231928466,United Kingdom,29,2,2,3,223,Cannot_Lose,0,1,14,0,1,1,4,1,0.0
17481.0,3,4,1255.59,313.8975,90,1061,12.939024390243903,16.639494562135848,2.549390243902439,2.3213157973474345,United Kingdom,69,5,4,4,544,Champions,1,1,30,0,1,1,2,1,0.0
17483.0,64,3,414.04,138.01333333333335,117,191,9.095238095238095,6.114775236300692,3.264761904761905,2.2792973019060483,United Kingdom,18,3,4,2,342,Price_Sensitive,0,3,119,117,1,3,3,3,58.5
17486.0,260,1,396.87,396.87,0,191,7.958333333333333,3.804792934623686,2.89625,2.180189087332046,United Kingdom,24,1,2,2,122,Others,0,1,198,0,1,1,2,1,0.0
17489.0,58,2,376.64,188.32,153,428,14.758620689655173,6.832982889808359,1.076896551724138,0.725308325808883,United Kingdom,28,3,3,2,332,Price_Sensitive,1,1,149,0,1,1,2,1,0.0
17490.0,0,7,2092.32,298.90285714285716,175,1134,14.921052631578947,17.750690621602857,3.0061842105263157,2.7246724412818324,United Kingdom,63,5,5,5,555,Champions,1,4,113,112,1,3,3,3,37.333333333333336
17491.0,0,10,3558.87,355.887,366,2013,18.46788990825688,22.28957936534612,3.312935779816514,3.1659836405932746,United Kingdom,72,5,5,5,555,Champions,1,7,304,293,2,6,0,4,48.833333333333336
17492.0,247,1,374.57,374.57,0,155,12.916666666666666,6.141636343003139,3.5233333333333334,3.7093330283423613,United Kingdom,12,1,2,2,122,Others,0,1,184,0,1,1,1,1,0.0
17496.0,358,1,271.05,271.05,0,79,7.9,3.478505426185217,5.165,5.374014121471749,United Kingdom,10,1,2,2,122,Others,0,1,295,0,1,1,3,1,0.0
17498.0,75,1,272.21999999999997,272.21999999999997,0,394,23.176470588235293,28.749424546670596,2.0194117647058825,1.8287409281669562,United Kingdom,17,2,2,2,222,Others,0,1,12,0,1,1,6,1,0.0
17499.0,289,1,622.88,622.88,0,711,17.775,12.086202135132528,1.73825,2.336586253600072,United Kingdom,40,1,2,3,123,Cannot_Lose,0,1,226,0,1,1,2,1,0.0
17501.0,220,2,288.6,144.3,0,160,8.88888888888889,6.876121417749543,3.4944444444444445,3.1348087890317724,United Kingdom,18,1,3,2,132,Others,0,2,157,0,1,1,1,1,0.0
17504.0,205,9,2997.03,333.00333333333333,116,1664,13.10236220472441,12.870437792821098,3.409527559055118,3.3201488918295543,United Kingdom,112,1,5,5,155,At_Risk,0,9,259,116,1,4,2,2,14.5
17505.0,161,2,1145.8400000000001,572.9200000000001,44,556,10.692307692307692,6.740391742669379,2.9532692307692305,2.340064286995121,United Kingdom,48,2,3,4,234,At_Risk,0,2,142,44,1,2,2,2,44.0
17506.0,75,1,302.2,302.2,0,139,9.928571428571429,8.297027138720189,3.6342857142857143,2.1584492805491857,United Kingdom,14,2,2,2,222,Others,0,1,12,0,1,1,6,1,0.0
17507.0,261,2,605.58,302.79,47,359,4.079545454545454,4.698303902593842,2.6617045454545454,2.035006973690166,United Kingdom,79,1,3,3,133,At_Risk,0,2,245,47,1,2,3,1,47.0
17509.0,57,8,6083.64,760.455,5,3512,9.648351648351648,5.308911633282031,2.2636538461538462,1.2458237015221787,United Kingdom,75,3,5,5,355,Loyal_Customers,1,5,0,0,1,1,4,1,0.0
17511.0,2,31,91062.38,2937.496129032258,370,64549,67.02907580477674,62.716992841978744,2.3066251298027,2.3422307391496973,United Kingdom,453,5,5,5,555,Champions,1,25,310,307,2,11,2,4,12.791666666666666
17512.0,28,10,2924.9900000000002,292.499,272,2753,26.21904761904762,41.526400534984255,1.9543809523809526,1.6915718246930096,United Kingdom,61,4,5,5,455,Champions,1,8,238,180,1,5,4,3,25.714285714285715
17513.0,71,1,513.2,513.2,0,254,42.333333333333336,31.960392154456844,2.77,2.399191530495221,United Kingdom,6,2,2,3,223,Cannot_Lose,0,1,8,0,1,1,2,1,0.0
17514.0,127,1,208.65,208.65,0,135,3.375,2.5888072691730213,2.228,1.7351911148712715,United Kingdom,40,2,2,1,221,Others,0,1,64,0,1,1,2,1,0.0
17515.0,30,4,639.02,159.755,286,243,2.793103448275862,1.6076700679286011,3.7408045977011493,3.8976162119675886,United Kingdom,49,4,4,3,443,Loyal_Customers,1,3,255,111,1,3,1,2,55.5
17516.0,14,5,764.88,152.976,270,414,3.066666666666667,4.926625801808452,2.7762962962962963,3.114287427359597,United Kingdom,113,4,4,3,443,Loyal_Customers,1,4,222,166,1,3,6,3,55.333333333333336
17517.0,308,1,153.94,153.94,0,102,9.272727272727273,4.221158824088691,2.5381818181818185,3.492210813172132,United Kingdom,11,1,2,1,121,Others,0,1,245,0,1,1,4,1,0.0
17519.0,16,6,1844.02,307.33666666666664,351,1236,15.073170731707316,16.72418260033964,3.1192682926829267,2.5713842073764854,United Kingdom,60,4,5,4,454,Champions,1,5,305,234,2,5,0,4,58.5
17521.0,29,3,723.21,241.07000000000002,169,519,11.533333333333333,7.285103106526858,1.9406666666666665,1.715498072387036,United Kingdom,38,4,4,3,443,Loyal_Customers,1,2,136,133,1,2,2,2,133.0
17522.0,1,5,1070.71,214.142,216,1034,14.164383561643836,13.909442934198552,1.9445205479452052,2.3543482473310546,United Kingdom,59,5,4,4,544,Champions,1,4,154,79,1,3,3,2,26.333333333333332
17524.0,360,1,145.0,145.0,0,90,15.0,5.366563145999495,1.5916666666666668,0.31688588903052567,United Kingdom,6,1,2,1,121,Others,0,1,298,0,1,1,0,1,0.0
17525.0,359,1,422.7,422.7,0,82,9.11111111111111,6.716480559869961,6.005555555555556,1.8735735314574065,United Kingdom,9,1,2,2,122,Others,0,1,296,0,1,1,2,1,0.0
17526.0,4,4,1195.8999999999999,298.97499999999997,360,310,16.31578947368421,14.772544471939781,5.22578947368421,4.263583932939091,United Kingdom,17,5,4,4,544,Champions,1,3,302,74,2,2,1,2,37.0
17527.0,53,4,939.37,234.8425,164,488,10.382978723404255,7.420749966462612,3.408936170212766,3.2530375330588117,United Kingdom,45,3,4,4,344,Loyal_Customers,1,3,155,137,1,3,0,2,68.5
17528.0,0,8,3628.5,453.5625,70,2138,8.450592885375494,7.843871435173864,3.161818181818182,3.993271704169263,United Kingdom,183,5,5,5,555,Champions,1,2,8,0,1,1,3,1,0.0
17530.0,0,10,2367.12,236.712,363,1514,3.882051282051282,5.341445448867242,2.323102564102564,2.897774674027122,United Kingdom,306,5,5,5,555,Champions,1,8,301,279,2,5,1,4,39.857142857142854
17531.0,189,1,296.7,296.7,0,136,9.714285714285714,7.750221549474187,4.1242857142857146,2.9187265776644504,United Kingdom,14,1,2,2,122,Others,0,1,126,0,1,1,3,1,0.0
17535.0,279,1,164.4,164.4,0,136,10.461538461538462,3.281650616569468,1.473076923076923,0.972242979021402,United Kingdom,13,1,2,1,121,Others,0,1,216,0,1,1,4,1,0.0
17536.0,176,1,76.5,76.5,0,6,2.0,0.0,12.75,0.0,United Kingdom,3,2,2,1,221,Others,0,1,114,0,1,1,2,1,0.0
17537.0,29,2,887.6700000000001,443.83500000000004,273,699,9.445945945945946,11.659720962722263,2.561891891891892,1.813031726955449,United Kingdom,74,4,3,3,433,Loyal_Customers,1,1,240,0,1,1,2,1,0.0
17540.0,24,2,578.9,289.45,291,194,7.76,3.5739800409813895,3.534,1.8888775326456007,United Kingdom,20,4,3,3,433,Loyal_Customers,1,1,253,0,1,1,3,1,0.0
17542.0,269,1,170.75,170.75,0,134,5.36,8.082285155408297,2.5839999999999996,3.0280852035568615,United Kingdom,24,1,2,1,121,Others,0,1,206,0,1,1,1,1,0.0
17548.0,233,1,103.3,103.3,0,58,11.6,7.402702209328699,2.43,1.9753480705941422,United Kingdom,5,1,2,1,121,Others,0,1,170,0,1,1,2,1,0.0
17550.0,196,3,267.16,89.05333333333334,45,86,2.0476190476190474,1.0348177865381212,2.978095238095238,2.6074791471656296,United Kingdom,42,1,4,2,142,Others,0,3,179,45,1,2,6,1,22.5
17551.0,358,1,290.34,290.34,0,142,3.641025641025641,3.916813819844547,2.5902564102564103,1.739999224409215,United Kingdom,39,1,2,2,122,Others,0,1,296,0,1,1,2,1,0.0
17552.0,59,4,930.41,232.6025,311,719,14.673469387755102,10.346875041733696,2.2583673469387753,2.059437976466289,United Kingdom,43,3,4,4,344,Loyal_Customers,1,3,308,301,2,2,3,2,150.5
17553.0,129,1,1487.6,1487.6,0,1048,524.0,673.1656556895932,3.1,2.616295090390226,United Kingdom,2,2,2,4,224,Cannot_Lose,0,1,66,0,1,1,1,1,0.0
17554.0,0,5,1952.45,390.49,146,1763,20.03409090909091,35.58653008234978,3.0594318181818183,2.903548901806695,United Kingdom,58,5,4,4,544,Champions,1,2,84,25,1,2,3,1,25.0
17555.0,19,2,480.31,240.155,314,348,3.3142857142857145,3.45941937578872,2.1773333333333333,1.590572747995724,United Kingdom,101,4,3,2,432,Price_Sensitive,1,1,271,0,1,1,6,1,0.0
17556.0,205,1,157.9,157.9,0,101,16.833333333333332,22.833454987510468,4.778333333333333,5.266385541020204,United Kingdom,6,1,2,1,121,Others,0,1,142,0,1,1,2,1,0.0
17557.0,13,3,541.46,180.48666666666668,66,306,9.0,6.070295285114626,2.702058823529412,2.2645606696968774,United Kingdom,27,4,4,3,443,Loyal_Customers,1,1,18,0,1,1,0,1,0.0
17560.0,94,4,854.95,213.7375,215,635,24.423076923076923,25.503212467331366,3.4342307692307696,3.2713057614071146,United Kingdom,22,2,4,3,243,At_Risk,0,4,247,215,1,4,3,3,71.66666666666667
17562.0,13,7,1122.38,160.34,159,817,12.968253968253968,10.048219636828389,1.8968253968253967,1.2859749977462507,United Kingdom,48,4,5,4,454,Champions,1,5,110,86,1,4,6,2,21.5
17564.0,23,3,454.01,151.33666666666667,55,146,2.979591836734694,2.056390404713716,3.722448979591837,1.9238238079974181,United Kingdom,38,4,4,2,442,Price_Sensitive,1,1,17,0,1,1,1,1,0.0
17567.0,6,8,4331.48,541.435,365,2632,15.951515151515151,20.872962456601797,2.3494545454545457,2.007618190350487,United Kingdom,110,5,5,5,555,Champions,1,6,309,279,2,6,3,4,55.8
17569.0,331,1,344.14,344.14,0,159,5.482758620689655,6.743360171601462,3.3531034482758617,2.8995407314266113,United Kingdom,29,1,2,2,122,Others,0,1,269,0,1,1,1,1,0.0
17571.0,49,4,1425.67,356.4175,248,876,3.2324723247232474,5.3722035769672205,2.7882656826568266,2.961328333623555,United Kingdom,247,3,4,4,344,Loyal_Customers,1,3,235,152,1,3,0,2,76.0
17572.0,70,4,226.75000000000003,56.68750000000001,302,95,7.916666666666667,4.944387696871039,3.158333333333333,2.2407216099581255,United Kingdom,7,3,4,1,341,Price_Sensitive,0,4,310,302,2,3,2,3,100.66666666666667
17573.0,28,3,380.6,126.86666666666667,64,308,12.32,12.088975694132788,2.2028,1.6724520919894834,United Kingdom,24,4,4,2,442,Price_Sensitive,1,2,30,8,1,1,2,1,8.0
17574.0,242,1,185.65,185.65,0,77,9.625,3.3779748793788102,3.3162499999999997,3.0696390550961246,United Kingdom,8,1,2,1,121,Others,0,1,179,0,1,1,0,1,0.0
17576.0,7,19,3564.83,187.62263157894736,357,1967,4.893034825870647,5.849398480810896,2.9943781094527364,2.9649146596438456,United Kingdom,245,5,5,5,555,Champions,1,16,301,292,2,10,3,4,19.466666666666665
17578.0,217,1,143.45999999999998,143.45999999999998,0,138,27.6,14.72412985544477,1.286,0.6623292232719313,United Kingdom,5,1,2,1,121,Others,0,1,154,0,1,1,3,1,0.0
17579.0,4,3,448.90000000000003,149.63333333333335,174,258,5.16,5.191673081748801,2.476,2.2212746846101217,United Kingdom,46,5,4,2,542,Price_Sensitive,1,2,116,41,1,2,0,2,41.0
17580.0,252,3,215.72,71.90666666666667,105,88,1.9555555555555555,1.27841442198664,2.1575555555555557,1.7630592672391874,United Kingdom,43,1,4,1,141,Others,0,3,294,105,2,3,0,3,52.5
17581.0,0,25,11025.24,441.0096,371,5915,13.47380410022779,8.709865391065778,3.12125284738041,13.138336947340733,United Kingdom,229,5,5,5,555,Champions,1,18,309,293,2,8,3,4,17.235294117647058
17582.0,235,1,175.27,175.27,0,123,4.241379310344827,8.732759228550982,2.134137931034483,2.043408422292413,United Kingdom,28,1,2,1,121,Others,0,1,173,0,1,1,6,1,0.0
17584.0,6,2,1242.3,621.15,120,458,13.085714285714285,10.059737537715936,3.982857142857143,3.425573006106872,United Kingdom,30,5,3,4,534,Loyal_Customers,1,1,64,0,1,1,3,1,0.0
17585.0,108,4,1116.68,279.17,228,1650,7.9326923076923075,12.696961805616093,1.39625,1.5867922173563873,United Kingdom,176,2,4,4,244,At_Risk,0,4,275,228,1,4,0,3,76.0
17588.0,99,3,1240.2,413.40000000000003,132,676,29.391304347826086,45.30476508194734,5.203043478260869,3.117501089571303,United Kingdom,19,2,4,4,244,At_Risk,0,3,169,132,1,3,2,2,66.0
17589.0,59,4,2404.17,601.0425,180,1631,6.446640316205533,8.646618213201979,2.1748221343873517,2.7111434630001487,United Kingdom,172,3,4,5,345,Loyal_Customers,1,3,177,89,1,3,2,2,44.5
17591.0,72,7,2203.67,314.81,293,1000,6.369426751592357,7.668021026585122,3.5926751592356685,3.0794988732695985,United Kingdom,81,2,5,5,255,At_Risk,0,7,303,293,2,7,1,4,48.833333333333336
17593.0,3,5,3923.86,784.772,349,3089,14.570754716981131,14.119654326160466,2.5075471698113208,2.4101768086489628,United Kingdom,190,5,4,5,545,Champions,1,4,289,260,2,4,6,3,86.66666666666667
17594.0,84,2,993.1800000000001,496.59000000000003,169,550,11.0,4.412412917565857,1.9409999999999998,0.923777184019115,United Kingdom,42,2,3,4,234,At_Risk,0,2,191,169,1,2,3,2,169.0
17596.0,22,7,2806.69,400.9557142857143,345,4376,16.513207547169813,33.685387296633316,1.9309811320754717,2.0543773893751816,United Kingdom,168,4,5,5,455,Champions,1,5,305,305,2,5,0,3,76.25
17597.0,213,1,2044.3700000000001,2044.3700000000001,0,1176,21.381818181818183,38.49121636651325,3.3992727272727272,5.6451319095388985,United Kingdom,55,1,2,4,124,Cannot_Lose,0,1,150,0,1,1,1,1,0.0
17601.0,238,1,116.00999999999999,116.00999999999999,0,103,11.444444444444445,11.424875394409245,1.6122222222222222,0.6824364032233659,United Kingdom,9,1,2,1,121,Others,0,1,175,0,1,1,3,1,0.0
17602.0,1,6,5054.42,842.4033333333333,321,4116,7.47005444646098,11.085064144511716,1.9610889292196005,1.978499131179293,United Kingdom,335,5,5,5,555,Champions,1,4,260,238,1,3,3,2,79.33333333333333
17603.0,77,1,394.72,394.72,0,74,6.7272727272727275,3.2585551734137965,13.392727272727273,37.02461886121425,United Kingdom,11,2,2,2,222,Others,0,1,15,0,1,1,3,1,0.0
17604.0,216,2,309.36,154.68,94,169,2.6825396825396823,4.795244273186605,2.5342857142857143,1.6703126173358498,United Kingdom,57,1,3,2,132,Others,0,2,249,94,1,2,4,2,94.0
17609.0,40,5,1105.78,221.156,286,719,3.0858369098712446,3.7910302836060263,2.319484978540773,2.268849338280637,United Kingdom,199,3,4,4,344,Loyal_Customers,1,3,263,254,1,3,6,2,127.0
17611.0,6,15,3961.12,264.07466666666664,353,2550,4.497354497354498,6.678077899943504,2.537425044091711,2.1805503246455036,United Kingdom,440,5,5,5,555,Champions,1,10,298,288,2,9,6,4,32.0
17612.0,52,6,2048.45,341.4083333333333,244,1808,13.392592592592592,14.86109630972124,2.5762962962962965,2.841771767265096,United Kingdom,116,3,5,4,354,Loyal_Customers,1,5,234,202,1,5,0,3,50.5
17613.0,22,14,4544.55,324.6107142857143,282,2490,8.137254901960784,7.743053003614219,2.649313725490196,2.2511531149957915,United Kingdom,211,4,5,5,455,Champions,1,10,242,224,1,7,1,3,24.88888888888889
17615.0,129,3,329.6,109.86666666666667,91,140,10.0,11.668498024760778,3.9107142857142856,3.1670283676214015,United Kingdom,13,2,4,2,242,Others,0,3,158,91,1,2,4,2,45.5
17616.0,173,3,571.1999999999999,190.39999999999998,194,224,74.66666666666667,48.880807412862296,2.55,0.0,United Kingdom,1,2,4,3,243,At_Risk,0,3,304,194,2,3,1,3,97.0
17618.0,5,3,930.28,310.0933333333333,356,319,4.7611940298507465,3.3714017956693634,4.394179104477613,6.899216281634377,United Kingdom,56,5,4,4,544,Champions,1,2,298,113,2,2,6,2,113.0
17619.0,311,1,214.37,214.37,0,124,1.6756756756756757,1.0351111131953399,1.8206756756756755,1.3359346746816103,United Kingdom,71,1,2,1,121,Others,0,1,249,0,1,1,0,1,0.0
17621.0,20,3,1379.9,459.9666666666667,333,514,19.76923076923077,13.615601910478121,3.1365384615384615,1.874252794705543,United Kingdom,24,4,4,4,444,Champions,1,2,291,41,2,2,0,2,41.0
17624.0,14,2,843.48,421.74,203,554,11.08,7.639425130631927,2.958,2.873242497419874,United Kingdom,49,4,3,3,433,Loyal_Customers,1,1,154,0,1,1,3,1,0.0
17625.0,17,4,2020.4,505.1,239,1180,3.8562091503267975,4.709137682579452,2.5556209150326796,1.942118441143583,United Kingdom,223,4,4,4,444,Champions,1,2,194,117,1,2,4,2,117.0
17628.0,80,1,75.75,75.75,0,79,15.8,11.233877335986895,2.41,2.5530374066981474,United Kingdom,5,2,2,1,221,Others,0,1,17,0,1,1,0,1,0.0
